authors,title,genres,book_id,image_url,year,average_rating
Janet Evanovich,"One for the Money (Stephanie Plum, #1)",fiction | mystery | contemporary | romance | chick-lit | crime | humor,207,https://images.gr-assets.com/books/1316730230m/6853.jpg,2006,4.03
Rebecca Skloot,The Immortal Life of Henrietta Lacks,history | nonfiction | science | biography,208,https://images.gr-assets.com/books/1327878144m/6493208.jpg,2010,4.04
Thomas Harris,"The Silence of the Lambs  (Hannibal Lecter, #2)",fiction | horror | suspense | mystery | classics | crime | thriller,209,https://images.gr-assets.com/books/1390426249m/23807.jpg,2002,4.14
Richelle Mead,"Vampire Academy (Vampire Academy, #1)",fiction | young-adult | fantasy | paranormal | romance,210,https://images.gr-assets.com/books/1361098973m/345627.jpg,2007,4.14
Ian McEwan,Atonement,fiction | classics | contemporary | romance | historical-fiction,212,https://images.gr-assets.com/books/1320449708m/6867.jpg,2003,3.88
"Franz Kafka, Stanley Corngold",The Metamorphosis,philosophy | fiction | horror | classics | fantasy,213,https://images.gr-assets.com/books/1359061917m/485894.jpg,1972,3.78
Rick Riordan,"The Titan's Curse (Percy Jackson and the Olympians, #3)",fiction | fantasy | young-adult,214,https://images.gr-assets.com/books/1361038385m/561456.jpg,2007,4.33
Ernest Cline,Ready Player One,science-fiction | fiction | fantasy | young-adult,215,https://images.gr-assets.com/books/1500930947m/9969571.jpg,2011,4.31
Garth Stein,The Art of Racing in the Rain,contemporary | fiction,216,https://images.gr-assets.com/books/1377206302m/3153910.jpg,2008,4.19
Sylvia Day,"Bared to You (Crossfire, #1)",fiction | erotica | contemporary | chick-lit | romance,218,https://images.gr-assets.com/books/1477803272m/13572249.jpg,2014,4.19
"C.S. Lewis, Pauline Baynes","The Chronicles of Narnia (Chronicles of Narnia, #1-7)",christian | fiction | young-adult | classics | fantasy,219,https://images.gr-assets.com/books/1449868701m/11127.jpg,2002,4.24
Mark Cotta Vaz,Twilight: The Complete Illustrated Movie Companion,fiction | young-adult | fantasy | paranormal | romance,220,https://images.gr-assets.com/books/1352539022m/3609760.jpg,2008,4.23
Dave Pelzer,"A Child Called ""It"" (Dave Pelzer #1)",psychology | memoir | nonfiction | biography,221,http://books.google.com/books/content?id=doyjAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1995,4.08
Robert Ludlum,"The Bourne Identity (Jason Bourne, #1)",fiction | suspense | mystery | crime | thriller,222,https://images.gr-assets.com/books/1335860740m/7869.jpg,2005,3.98
Eoin Colfer,"Artemis Fowl (Artemis Fowl, #1)",science-fiction | fiction | fantasy | young-adult,223,https://images.gr-assets.com/books/1327945104m/249747.jpg,2003,3.82
Lauren Kate,"Fallen (Fallen, #1)",fiction | young-adult | fantasy | paranormal | romance,224,https://images.gr-assets.com/books/1440619649m/6487308.jpg,2009,3.74
John Steinbeck,East of Eden,classics | historical-fiction | fiction,225,https://images.gr-assets.com/books/1441547516m/4406.jpg,2002,4.35
Gillian Flynn,Dark Places,fiction | suspense | mystery | contemporary | crime | thriller,226,https://images.gr-assets.com/books/1354988288m/5886881.jpg,2009,3.92
John Grisham,The Client,fiction | suspense | mystery | crime | thriller,227,http://books.google.com/books/content?id=u61XH0OJ5AUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2010,3.97
"Emma McLaughlin, Nicola Kraus","The Nanny Diaries (Nanny, #1)",fiction | contemporary | chick-lit | romance | humor,228,http://books.google.com/books/content?id=dT3qT8EvIJ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.4
"Lewis Carroll, John Tenniel, Martin Gardner",Alice's Adventures in Wonderland and Through the Looking-Glass,classics | fiction | fantasy | young-adult,229,https://images.gr-assets.com/books/1327872220m/24213.jpg,2000,4.06
"Jane Austen, James Kinsley, Deidre Shauna Lynch",Persuasion,classics | historical-fiction | fiction | romance,230,http://books.google.com/books/content?id=lpD5anvUaRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.13
Tatiana de Rosnay,Sarah's Key,historical-fiction | fiction,231,http://books.google.com/books/content?id=6eJeAPrdo-oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.14
Stephen King,"The Gunslinger (The Dark Tower, #1)",fiction | horror | fantasy | science-fiction | thriller,232,https://images.gr-assets.com/books/1375776480m/43615.jpg,2003,3.99
"Gabriel García Márquez, Edith Grossman",Love in the Time of Cholera,classics | historical-fiction | fiction | romance,233,https://images.gr-assets.com/books/1327124987m/9712.jpg,2003,3.89
Liane Moriarty,The Husband's Secret,fiction | mystery | contemporary | chick-lit | thriller,235,https://images.gr-assets.com/books/1460577225m/17802724.jpg,2013,3.92
Jon Krakauer,Into Thin Air: A Personal Account of the Mount Everest Disaster,memoir | history | nonfiction | sports | travel | biography,236,https://images.gr-assets.com/books/1463384482m/1898.jpg,1999,4.11
Stephen King,Carrie,fiction | horror | classics | fantasy | paranormal | thriller,237,http://books.google.com/books/content?id=JRJ-PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.93
Augusten Burroughs,Running with Scissors,lgbt | memoir | nonfiction | psychology | humor | biography,238,http://books.google.com/books/content?id=XvHfYQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.7
Max Brooks,World War Z: An Oral History of the Zombie War,science-fiction | fiction | fantasy | horror,239,https://images.gr-assets.com/books/1386328204m/8908.jpg,2006,4.01
Dan Brown,"Inferno (Robert Langdon, #4)",fiction | suspense | mystery | crime | historical-fiction | thriller,240,https://images.gr-assets.com/books/1397093185m/17212231.jpg,2013,3.8
Lois Lowry,Number the Stars,classics | historical-fiction | fiction | young-adult,241,https://images.gr-assets.com/books/1370917812m/47281.jpg,1998,4.11
Gillian Flynn,Sharp Objects,fiction | suspense | mystery | contemporary | crime | thriller,244,https://images.gr-assets.com/books/1423241485m/66559.jpg,2006,3.92
"P.C. Cast, Kristin Cast","Marked (House of Night, #1)",fiction | young-adult | fantasy | paranormal | romance,246,https://images.gr-assets.com/books/1317067002m/30183.jpg,2007,3.79
Stephen R. Covey,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,business | philosophy | psychology | nonfiction,247,https://images.gr-assets.com/books/1421842784m/36072.jpg,2004,4.05
"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",A Midsummer Night's Dream,poetry | fiction | classics | fantasy | romance,248,https://images.gr-assets.com/books/1327874534m/1622.jpg,2016,3.94
Jonathan Safran Foer,Extremely Loud and Incredibly Close,historical-fiction | contemporary | fiction | young-adult,249,https://images.gr-assets.com/books/1327879967m/4588.jpg,2006,3.97
R.J. Palacio,Wonder,contemporary | fiction | young-adult,250,https://images.gr-assets.com/books/1309285027m/11387515.jpg,2012,4.43
Dr. Seuss,The Cat in the Hat,poetry | fiction | classics | fantasy | humor,251,https://images.gr-assets.com/books/1468890477m/233093.jpg,1985,4.15
"Robert Galbraith, J.K. Rowling","The Cuckoo's Calling (Cormoran Strike, #1)",fiction | mystery | contemporary | crime | thriller,253,https://images.gr-assets.com/books/1358716559m/16160797.jpg,2013,3.83
Maggie Stiefvater,"Shiver (The Wolves of Mercy Falls, #1)",fiction | young-adult | fantasy | paranormal | romance,254,https://images.gr-assets.com/books/1409283154m/6068551.jpg,2009,3.78
"Ayn Rand, Leonard Peikoff",Atlas Shrugged,classics | science-fiction | fiction | philosophy,255,https://images.gr-assets.com/books/1405868167m/662.jpg,1999,3.68
"Jane Carruth, Lewis Carroll, Rene Cloke",Alice in Wonderland,classics | fiction | fantasy | young-adult,257,http://books.google.com/books/content?id=s1zvRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.03
James Dashner,"The Scorch Trials (Maze Runner, #2)",fiction | young-adult | mystery | fantasy | science-fiction,259,http://books.google.com/books/content?id=z0ZFNZPGucwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2010,3.93
Dale Carnegie,How to Win Friends and Influence People,business | classics | psychology | nonfiction,260,https://images.gr-assets.com/books/1442726934m/4865.jpg,1998,4.13
Frances Mayes,Under the Tuscan Sun,memoir | nonfiction | contemporary | chick-lit | romance | travel | biography,261,https://images.gr-assets.com/books/1320524083m/480479.jpg,1997,3.72
Gail Carson Levine,Ella Enchanted,fiction | fantasy | young-adult | romance,263,https://images.gr-assets.com/books/1410727190m/24337.jpg,1998,3.97
Ernest Hemingway,The Sun Also Rises,classics | historical-fiction | fiction,264,https://images.gr-assets.com/books/1331828228m/3876.jpg,2057,3.83
Betty  Smith,A Tree Grows in Brooklyn,classics | historical-fiction | fiction | young-adult,265,https://images.gr-assets.com/books/1327883484m/14891.jpg,2006,4.24
James Patterson,"Kiss the Girls (Alex Cross, #2)",fiction | suspense | mystery | crime | thriller,266,http://books.google.com/books/content?id=6b6WlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.93
Kristin Hannah,The Nightingale,historical-fiction | fiction | romance,267,https://images.gr-assets.com/books/1451446316m/21853621.jpg,2015,4.54
Kazuo Ishiguro,Never Let Me Go,science-fiction | contemporary | fiction | romance,268,https://images.gr-assets.com/books/1353048590m/6334.jpg,2010,3.8
Cecelia Ahern,P.S. I Love You,contemporary | fiction | chick-lit | romance,269,http://books.google.com/books/content?id=pKTa0fyLFSEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.01
"Daphne du Maurier, Sally Beauman",Rebecca,fiction | suspense | mystery | classics | romance | historical-fiction | thriller,270,https://images.gr-assets.com/books/1327871977m/12873.jpg,2013,4.2
"Laura Esquivel, Thomas  Christensen, Carol Christensen",Like Water for Chocolate,fiction | classics | fantasy | romance | historical-fiction,272,http://books.google.com/books/content?id=YIQhYJesMBwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,3.94
"Mario Puzo, Robert Thompson, Peter Bart",The Godfather,fiction | mystery | classics | crime | historical-fiction | thriller,274,https://images.gr-assets.com/books/1394988109m/22034.jpg,2002,4.36
John Green,An Abundance of Katherines,fiction | young-adult | contemporary | romance | humor,275,https://images.gr-assets.com/books/1360206426m/49750.jpg,2006,3.63
Isaac Asimov,Foundation (Foundation #1),classics | science-fiction | fiction | fantasy,276,https://images.gr-assets.com/books/1417900846m/29579.jpg,2004,4.13
Neil Gaiman,The Ocean at the End of the Lane,fiction | young-adult | horror | fantasy | paranormal,277,https://images.gr-assets.com/books/1497098563m/15783514.jpg,2013,3.99
Shel Silverstein,A Light in the Attic,poetry | fiction | young-adult | classics | humor,278,https://images.gr-assets.com/books/1427169918m/30118.jpg,2002,4.34
"John Tiffany, Jack Thorne, J.K. Rowling","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",fiction | fantasy | young-adult,279,https://images.gr-assets.com/books/1470082995m/29056083.jpg,2016,3.75
Lauren Oliver,"Delirium (Delirium, #1)",fiction | young-adult | fantasy | romance | science-fiction,280,https://images.gr-assets.com/books/1327890411m/11614718.jpg,2012,3.99
John Grisham,The Pelican Brief,fiction | suspense | mystery | crime | thriller,281,http://books.google.com/books/content?id=pNyk1XwS9rwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.95
Neil Gaiman,Coraline,fiction | young-adult | horror | fantasy | paranormal,282,https://images.gr-assets.com/books/1493497435m/17061.jpg,2006,4.03
"Terry Pratchett, Neil Gaiman","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",humor | science-fiction | fiction | fantasy,283,https://images.gr-assets.com/books/1392528568m/12067.jpg,2006,4.25
Jack Kerouac,On the Road,classics | fiction | travel,284,https://images.gr-assets.com/books/1413588576m/70401.jpg,1976,3.64
Graeme Simsion,"The Rosie Project (Don Tillman, #1)",fiction | contemporary | chick-lit | romance | humor,285,https://images.gr-assets.com/books/1371651741m/16181775.jpg,2013,4.01
Nicholas Sparks,The Lucky One,contemporary | fiction | chick-lit | romance,286,https://images.gr-assets.com/books/1420816338m/3063499.jpg,2009,4.1
"Ayn Rand, Leonard Peikoff",The Fountainhead,classics | fiction | philosophy,287,https://images.gr-assets.com/books/1491163636m/2122.jpg,1996,3.85
Tom Clancy,"The Hunt for Red October (Jack Ryan Universe, #4)",suspense | fiction | thriller | mystery,288,https://images.gr-assets.com/books/1281995542m/19691.jpg,1999,4.01
Richard Adams,"Watership Down (Watership Down, #1)",classics | fiction | fantasy | young-adult,289,https://images.gr-assets.com/books/1405136931m/76620.jpg,1975,4.05
Mindy Kaling,Is Everyone Hanging Out Without Me? (And Other Concerns),memoir | humor | nonfiction | biography,290,https://images.gr-assets.com/books/1443264638m/10335308.jpg,2011,3.84
Abraham Verghese,Cutting for Stone,historical-fiction | fiction,291,https://images.gr-assets.com/books/1327931601m/3591262.jpg,2009,4.28
"C.S. Lewis, Pauline Baynes","The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",christian | fiction | young-adult | classics | fantasy,292,https://images.gr-assets.com/books/1343185059m/140225.jpg,2006,4.08
Robert Louis Stevenson,Treasure Island,fiction | young-adult | classics | fantasy | historical-fiction,293,https://images.gr-assets.com/books/1485248909m/295.jpg,2001,3.82
Rick Riordan,"The Son of Neptune (The Heroes of Olympus, #2)",fiction | fantasy | young-adult,294,https://images.gr-assets.com/books/1464201114m/9520360.jpg,2011,4.44
Stephen King,11/22/63,fiction | horror | mystery | fantasy | science-fiction | historical-fiction | thriller,295,https://images.gr-assets.com/books/1327876792m/10644930.jpg,2011,4.29
Eric Carle,The Very Hungry Caterpillar Board Book,classics | fiction,296,https://images.gr-assets.com/books/1327878225m/4948.jpg,1994,4.29
Kurt Vonnegut Jr.,Cat's Cradle,fiction | classics | fantasy | science-fiction | humor,297,https://images.gr-assets.com/books/1327867150m/135479.jpg,1999,4.18
"H.G. Wells, Greg Bear, Carlo Pagetti",The Time Machine,classics | science-fiction | fiction | fantasy,298,https://images.gr-assets.com/books/1327942880m/2493.jpg,2002,3.87
"Todd Burpo, Lynn Vincent",Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,spirituality | christian | memoir | religion | nonfiction | biography,299,http://books.google.com/books/content?id=dOfYRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2010,4.01
John Boyne,The Boy in the Striped Pajamas,classics | historical-fiction | fiction | young-adult,300,https://images.gr-assets.com/books/1366228171m/39999.jpg,2006,4.1
Joseph Conrad,Heart of Darkness,classics | historical-fiction | fiction,301,https://images.gr-assets.com/books/1392799983m/4900.jpg,2003,3.42
Rhonda Byrne,"The Secret (The Secret, #1)",philosophy | spirituality | nonfiction | business | psychology,303,https://images.gr-assets.com/books/1482865039m/52529.jpg,2006,3.62
Wally Lamb,I Know This Much Is True,psychology | contemporary | fiction,304,https://images.gr-assets.com/books/1373532198m/227711.jpg,1999,4.17
Stephen King,Pet Sematary,fiction | horror | suspense | mystery | fantasy | paranormal | thriller,305,https://images.gr-assets.com/books/1308894674m/10583.jpg,2014,3.91
Wally Lamb,She's Come Undone,contemporary | fiction | chick-lit,306,https://images.gr-assets.com/books/1408313457m/5203.jpg,1998,3.84
Patrick Rothfuss,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",fiction | fantasy,307,https://images.gr-assets.com/books/1452624392m/1215032.jpg,2011,4.57
Sophie Kinsella,Can You Keep a Secret?,fiction | contemporary | chick-lit | romance | humor,308,https://images.gr-assets.com/books/1330464293m/33724.jpg,2005,3.83
Cassandra Clare,"City of Fallen Angels (The Mortal Instruments, #4)",fiction | young-adult | fantasy | paranormal | romance,309,https://images.gr-assets.com/books/1369452302m/6752378.jpg,2011,4.16
